ID,Name,BaseName,Types,ImageURL,RegionalForms,Link,HasRegionalForms
660,Diggersby,Diggersby,"['normal', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png,[],https://bulbapedia.bulbagarden.net/wiki/Diggersby_(Pokémon),False
661,Fletchling,Fletchling,"['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png,[],https://bulbapedia.bulbagarden.net/wiki/Fletchling_(Pokémon),False
662,Fletchinder,Fletchinder,"['fire', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png,[],https://bulbapedia.bulbagarden.net/wiki/Fletchinder_(Pokémon),False
663,Talonflame,Talonflame,"['fire', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png,[],https://bulbapedia.bulbagarden.net/wiki/Talonflame_(Pokémon),False
664,Scatterbug,Scatterbug,['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png,[],https://bulbapedia.bulbagarden.net/wiki/Scatterbug_(Pokémon),False
665,Spewpa,Spewpa,['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png,[],https://bulbapedia.bulbagarden.net/wiki/Spewpa_(Pokémon),False
666,Vivillon,Vivillon,"['bug', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png,[],https://bulbapedia.bulbagarden.net/wiki/Vivillon_(Pokémon),False
667,Litleo,Litleo,"['fire', 'normal']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png,[],https://bulbapedia.bulbagarden.net/wiki/Litleo_(Pokémon),False
668,Pyroar,Pyroar,"['fire', 'normal']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png,"[{""name"": ""Pyroar Mega"", ""types"": [""fire"", ""normal""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Pyroar_(Pokémon),True
669,Flabebe,Flabebe,['fairy'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png,[],https://bulbapedia.bulbagarden.net/wiki/Flabebe_(Pokémon),False
670,Floette,Floette,['fairy'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png,"[{""name"": ""Floette Eternal"", ""types"": [""fairy""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10061.png""}, {""name"": ""Floette Mega"", ""types"": [""fairy""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Floette_(Pokémon),True
671,Florges,Florges,['fairy'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png,[],https://bulbapedia.bulbagarden.net/wiki/Florges_(Pokémon),False
672,Skiddo,Skiddo,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png,[],https://bulbapedia.bulbagarden.net/wiki/Skiddo_(Pokémon),False
673,Gogoat,Gogoat,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png,[],https://bulbapedia.bulbagarden.net/wiki/Gogoat_(Pokémon),False
674,Pancham,Pancham,['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png,[],https://bulbapedia.bulbagarden.net/wiki/Pancham_(Pokémon),False
675,Pangoro,Pangoro,"['fighting', 'dark']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png,[],https://bulbapedia.bulbagarden.net/wiki/Pangoro_(Pokémon),False
676,Furfrou,Furfrou,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png,[],https://bulbapedia.bulbagarden.net/wiki/Furfrou_(Pokémon),False
677,Espurr,Espurr,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png,[],https://bulbapedia.bulbagarden.net/wiki/Espurr_(Pokémon),False
678,Meowstic Male,Meowstic,['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png,"[{""name"": ""Meowstic Female"", ""types"": [""psychic""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10025.png""}]",https://bulbapedia.bulbagarden.net/wiki/Meowstic_(Pokémon),True
679,Honedge,Honedge,"['steel', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png,[],https://bulbapedia.bulbagarden.net/wiki/Honedge_(Pokémon),False
680,Doublade,Doublade,"['steel', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png,[],https://bulbapedia.bulbagarden.net/wiki/Doublade_(Pokémon),False
681,Aegislash Shield,Aegislash,"['steel', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png,"[{""name"": ""Aegislash Blade"", ""types"": [""steel"", ""ghost""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10026.png""}]",https://bulbapedia.bulbagarden.net/wiki/Aegislash_(Pokémon),True
682,Spritzee,Spritzee,['fairy'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png,[],https://bulbapedia.bulbagarden.net/wiki/Spritzee_(Pokémon),False
683,Aromatisse,Aromatisse,['fairy'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png,[],https://bulbapedia.bulbagarden.net/wiki/Aromatisse_(Pokémon),False
684,Swirlix,Swirlix,['fairy'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png,[],https://bulbapedia.bulbagarden.net/wiki/Swirlix_(Pokémon),False
685,Slurpuff,Slurpuff,['fairy'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png,[],https://bulbapedia.bulbagarden.net/wiki/Slurpuff_(Pokémon),False
686,Inkay,Inkay,"['dark', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png,[],https://bulbapedia.bulbagarden.net/wiki/Inkay_(Pokémon),False
687,Malamar,Malamar,"['dark', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png,"[{""name"": ""Malamar Mega"", ""types"": [""dark"", ""psychic""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Malamar_(Pokémon),True
688,Binacle,Binacle,"['rock', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png,[],https://bulbapedia.bulbagarden.net/wiki/Binacle_(Pokémon),False
689,Barbaracle,Barbaracle,"['rock', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png,"[{""name"": ""Barbaracle Mega"", ""types"": [""rock"", ""fighting""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Barbaracle_(Pokémon),True
690,Skrelp,Skrelp,"['poison', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png,[],https://bulbapedia.bulbagarden.net/wiki/Skrelp_(Pokémon),False
691,Dragalge,Dragalge,"['poison', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png,"[{""name"": ""Dragalge Mega"", ""types"": [""poison"", ""dragon""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Dragalge_(Pokémon),True
692,Clauncher,Clauncher,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png,[],https://bulbapedia.bulbagarden.net/wiki/Clauncher_(Pokémon),False
693,Clawitzer,Clawitzer,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png,[],https://bulbapedia.bulbagarden.net/wiki/Clawitzer_(Pokémon),False
694,Helioptile,Helioptile,"['electric', 'normal']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png,[],https://bulbapedia.bulbagarden.net/wiki/Helioptile_(Pokémon),False
695,Heliolisk,Heliolisk,"['electric', 'normal']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png,[],https://bulbapedia.bulbagarden.net/wiki/Heliolisk_(Pokémon),False
696,Tyrunt,Tyrunt,"['rock', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png,[],https://bulbapedia.bulbagarden.net/wiki/Tyrunt_(Pokémon),False
697,Tyrantrum,Tyrantrum,"['rock', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png,[],https://bulbapedia.bulbagarden.net/wiki/Tyrantrum_(Pokémon),False
698,Amaura,Amaura,"['rock', 'ice']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png,[],https://bulbapedia.bulbagarden.net/wiki/Amaura_(Pokémon),False
699,Aurorus,Aurorus,"['rock', 'ice']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png,[],https://bulbapedia.bulbagarden.net/wiki/Aurorus_(Pokémon),False
700,Sylveon,Sylveon,['fairy'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png,[],https://bulbapedia.bulbagarden.net/wiki/Sylveon_(Pokémon),False
701,Hawlucha,Hawlucha,"['fighting', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png,"[{""name"": ""Hawlucha Mega"", ""types"": [""fighting"", ""flying""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Hawlucha_(Pokémon),True
702,Dedenne,Dedenne,"['electric', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png,[],https://bulbapedia.bulbagarden.net/wiki/Dedenne_(Pokémon),False
703,Carbink,Carbink,"['rock', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png,[],https://bulbapedia.bulbagarden.net/wiki/Carbink_(Pokémon),False
704,Goomy,Goomy,['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png,[],https://bulbapedia.bulbagarden.net/wiki/Goomy_(Pokémon),False
705,Sliggoo,Sliggoo,['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png,"[{""name"": ""Sliggoo Hisui"", ""types"": [""steel"", ""dragon""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10241.png""}]",https://bulbapedia.bulbagarden.net/wiki/Sliggoo_(Pokémon),True
706,Goodra,Goodra,['dragon'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png,"[{""name"": ""Goodra Hisui"", ""types"": [""steel"", ""dragon""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10242.png""}]",https://bulbapedia.bulbagarden.net/wiki/Goodra_(Pokémon),True
707,Klefki,Klefki,"['steel', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png,[],https://bulbapedia.bulbagarden.net/wiki/Klefki_(Pokémon),False
708,Phantump,Phantump,"['ghost', 'grass']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png,[],https://bulbapedia.bulbagarden.net/wiki/Phantump_(Pokémon),False
709,Trevenant,Trevenant,"['ghost', 'grass']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png,[],https://bulbapedia.bulbagarden.net/wiki/Trevenant_(Pokémon),False
710,Pumpkaboo Average,Pumpkaboo,"['ghost', 'grass']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png,"[{""name"": ""Pumpkaboo Small"", ""types"": [""ghost"", ""grass""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10027.png""}, {""name"": ""Pumpkaboo Large"", ""types"": [""ghost"", ""grass""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10028.png""}, {""name"": ""Pumpkaboo Super"", ""types"": [""ghost"", ""grass""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10029.png""}]",https://bulbapedia.bulbagarden.net/wiki/Pumpkaboo_(Pokémon),True
711,Gourgeist Average,Gourgeist,"['ghost', 'grass']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png,"[{""name"": ""Gourgeist Small"", ""types"": [""ghost"", ""grass""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10030.png""}, {""name"": ""Gourgeist Large"", ""types"": [""ghost"", ""grass""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10031.png""}, {""name"": ""Gourgeist Super"", ""types"": [""ghost"", ""grass""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10032.png""}]",https://bulbapedia.bulbagarden.net/wiki/Gourgeist_(Pokémon),True
712,Bergmite,Bergmite,['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png,[],https://bulbapedia.bulbagarden.net/wiki/Bergmite_(Pokémon),False
713,Avalugg,Avalugg,['ice'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png,"[{""name"": ""Avalugg Hisui"", ""types"": [""ice"", ""rock""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10243.png""}]",https://bulbapedia.bulbagarden.net/wiki/Avalugg_(Pokémon),True
714,Noibat,Noibat,"['flying', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png,[],https://bulbapedia.bulbagarden.net/wiki/Noibat_(Pokémon),False
715,Noivern,Noivern,"['flying', 'dragon']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png,[],https://bulbapedia.bulbagarden.net/wiki/Noivern_(Pokémon),False
716,Xerneas,Xerneas,['fairy'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png,[],https://bulbapedia.bulbagarden.net/wiki/Xerneas_(Pokémon),False
717,Yveltal,Yveltal,"['dark', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png,[],https://bulbapedia.bulbagarden.net/wiki/Yveltal_(Pokémon),False
718,Zygarde 50,Zygarde,"['dragon', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png,"[{""name"": ""Zygarde 10 Power Construct"", ""types"": [""dragon"", ""ground""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10118.png""}, {""name"": ""Zygarde 50 Power Construct"", ""types"": [""dragon"", ""ground""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10119.png""}, {""name"": ""Zygarde Complete"", ""types"": [""dragon"", ""ground""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10120.png""}, {""name"": ""Zygarde 10"", ""types"": [""dragon"", ""ground""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10181.png""}, {""name"": ""Zygarde Mega"", ""types"": [""dragon"", ""ground""], ""image"": null}]",https://bulbapedia.bulbagarden.net/wiki/Zygarde_(Pokémon),True
719,Diancie,Diancie,"['rock', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png,"[{""name"": ""Diancie Mega"", ""types"": [""rock"", ""fairy""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10075.png""}]",https://bulbapedia.bulbagarden.net/wiki/Diancie_(Pokémon),True
720,Hoopa,Hoopa,"['psychic', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png,"[{""name"": ""Hoopa Unbound"", ""types"": [""psychic"", ""dark""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10086.png""}]",https://bulbapedia.bulbagarden.net/wiki/Hoopa_(Pokémon),True
721,Volcanion,Volcanion,"['fire', 'water']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png,[],https://bulbapedia.bulbagarden.net/wiki/Volcanion_(Pokémon),False
722,Rowlet,Rowlet,"['grass', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png,[],https://bulbapedia.bulbagarden.net/wiki/Rowlet_(Pokémon),False
723,Dartrix,Dartrix,"['grass', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png,[],https://bulbapedia.bulbagarden.net/wiki/Dartrix_(Pokémon),False
724,Decidueye,Decidueye,"['grass', 'ghost']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png,"[{""name"": ""Decidueye Hisui"", ""types"": [""grass"", ""fighting""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10244.png""}]",https://bulbapedia.bulbagarden.net/wiki/Decidueye_(Pokémon),True
725,Litten,Litten,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png,[],https://bulbapedia.bulbagarden.net/wiki/Litten_(Pokémon),False
726,Torracat,Torracat,['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png,[],https://bulbapedia.bulbagarden.net/wiki/Torracat_(Pokémon),False
727,Incineroar,Incineroar,"['fire', 'dark']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png,[],https://bulbapedia.bulbagarden.net/wiki/Incineroar_(Pokémon),False
728,Popplio,Popplio,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png,[],https://bulbapedia.bulbagarden.net/wiki/Popplio_(Pokémon),False
729,Brionne,Brionne,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png,[],https://bulbapedia.bulbagarden.net/wiki/Brionne_(Pokémon),False
730,Primarina,Primarina,"['water', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,[],https://bulbapedia.bulbagarden.net/wiki/Primarina_(Pokémon),False
731,Pikipek,Pikipek,"['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,[],https://bulbapedia.bulbagarden.net/wiki/Pikipek_(Pokémon),False
732,Trumbeak,Trumbeak,"['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,[],https://bulbapedia.bulbagarden.net/wiki/Trumbeak_(Pokémon),False
733,Toucannon,Toucannon,"['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png,[],https://bulbapedia.bulbagarden.net/wiki/Toucannon_(Pokémon),False
734,Yungoos,Yungoos,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png,[],https://bulbapedia.bulbagarden.net/wiki/Yungoos_(Pokémon),False
735,Gumshoos,Gumshoos,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png,"[{""name"": ""Gumshoos Totem"", ""types"": [""normal""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10121.png""}]",https://bulbapedia.bulbagarden.net/wiki/Gumshoos_(Pokémon),True
736,Grubbin,Grubbin,['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png,[],https://bulbapedia.bulbagarden.net/wiki/Grubbin_(Pokémon),False
737,Charjabug,Charjabug,"['bug', 'electric']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png,[],https://bulbapedia.bulbagarden.net/wiki/Charjabug_(Pokémon),False
738,Vikavolt,Vikavolt,"['bug', 'electric']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png,"[{""name"": ""Vikavolt Totem"", ""types"": [""bug"", ""electric""], ""image"": ""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10122.png""}]",https://bulbapedia.bulbagarden.net/wiki/Vikavolt_(Pokémon),True
739,Crabrawler,Crabrawler,['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png,[],https://bulbapedia.bulbagarden.net/wiki/Crabrawler_(Pokémon),False
